bgt_actual_amount,bgt_committed_amount,bgt_cost_code_budget,bgt_cost_code_spent_pct,bgt_forecast_at_completion,cf_actual_amount,cf_flow_month,cf_flow_type,cf_planned_amount,cf_variance_amount,cf_working_capital_days,contract_end_date,contract_number,contract_start_date,contract_type,contract_value,ev_ac,ev_bac,ev_cpi,ev_cv,ev_eac,ev_ev,ev_pv,ev_spi,ev_sv,ev_vac,ext_commodity_name,ext_forex_rate,ext_market_price,ext_price_date,ext_price_mom_pct,ext_price_unit,ext_price_volatility,ext_price_yoy_pct,ext_rolling_12m_avg,ext_rolling_3m_avg,inv_budgeted_amount,inv_cgst_amount,inv_duplicate_flag,inv_duplicate_group_id,inv_grn_matched,inv_igst_amount,inv_invoice_currency,inv_invoice_date,inv_invoice_number,inv_invoice_type,inv_li_description,inv_li_epc_category,inv_li_hsn_sac_code,inv_li_material_type,inv_li_quantity,inv_li_sl_no,inv_li_taxable_amount,inv_li_total_amount,inv_li_unit_rate,inv_li_uom,inv_li_uom_normalized,inv_matched_po_number,inv_off_contract_flag,inv_other_charges,inv_payment_terms,inv_place_of_supply,inv_po_match_confidence,inv_price_variance_flag,inv_price_variance_pct,inv_project_code,inv_project_id,inv_project_name,inv_sgst_amount,inv_supplier_bank_name,inv_supplier_city,inv_supplier_email,inv_supplier_gstin,inv_supplier_name,inv_supplier_pan,inv_supplier_phone,inv_supplier_state,inv_taxable_amount,inv_total_amount,inv_variance_amount,inv_variance_flag,invoice_id,ld_per_day,line_item_id,mat_market_benchmark_rate,mat_price_trend,mat_rate_vs_benchmark_pct,pmt_advance_flag,pmt_days_to_pay,pmt_overdue_days,pmt_overdue_flag,pmt_payment_date,pmt_payment_id,pmt_payment_mode,pmt_payment_status,pmt_retention_held,pmt_retention_released,po_delivery_date,po_delivery_status,po_id,po_li_description,po_li_line_amount,po_li_quantity_ordered,po_li_quantity_pending,po_li_quantity_received,po_li_quantity_rejected,po_li_unit_rate,po_li_uom,po_open_amount,po_over_invoiced_flag,po_status,po_total_invoiced_amount,po_total_paid_amount,po_type,po_value,prj_client_name,prj_is_epc,prj_site_city,prj_site_state,prj_status,prj_total_contract_value,prj_type,retention_pct,row_process_id,sch_activity_id,sch_activity_name,sch_actual_pct,sch_actual_start,sch_delay_days,sch_delay_flag,sch_delay_reason,sch_float_days,sch_forecast_finish,sch_is_critical_path,sch_planned_finish,sch_planned_pct,sch_planned_start,synced_at,transaction_id,txn_date,txn_source,txn_type,vnd_approved_vendor,vnd_blacklisted,vnd_delivery_rating,vnd_financial_health,vnd_msme_category,vnd_msme_flag,vnd_overall_rating,vnd_quality_rating,vnd_safety_rating,vnd_specialisation,vnd_trade_category,vnd_vendor_code,vnd_vendor_id,vnd_vendor_name_normalized,vnd_vendor_type
86655340.16,44191132.27,50855084.29,203.6,39289366.26,86655340.16,2024-05-01,outflow_procurement,92742357.71,-6087017.55,30,2024-09-06,CTR-BEC-NUC-VGL-VND--001,2024-01-28,cost_plus,461057652,86486521.0,39289366.26,0.178,-71124378.79,220726776.74,15362142.21,18112397.85,0.848,-2750255.64,-181437410.48,,,,,,,,,,,42553511.98,0.0,0,,0,0.0,USD,2024-05-19,VG-2024-0009235,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 3,mep,8708,equipment,24.59,3,80051122.55,86655340.16,3255434.02,LS,LS,PO-BEC-NUC-VGL-VND-VG-00003,0,421.63,Net 30,GA,0.95,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,80051122.55,86655340.16,44101828.18,over,INV-F8ADA73E,1263.17,LI-0009235,,,,0,30,,0,2024-06-18,PMT-568127,wire_transfer,paid,8665534.02,0.0,2024-10-05,on_track,PO-VND-VG-00003,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 3,558437151.79,171.54,58.08,113.46,2.23,3255434.02,LS,190911426.62,0,active,204419320.38,114785290.06,material_purchase_order,395330747,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,10.0,9235,ACT-BEC-NUC-VGL-MEP-0003,Mechanical delivery — Plant Vogtle Units 3 & 4,39.1,2024-03-29,0,0,,8,2024-07-24,0,2024-07-24,46.1,2024-03-24,2025-01-15 08:00:00,INV-71B4A2C8,2024-05-19,ocr_pdf,invoice,1,0,4.4,A,large,0,4.8,4.8,4.6,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
56900922.63,20445176.05,17164040.84,291.0,22966910.12,56900922.63,2021-05-01,outflow_procurement,54844585.31,2056337.32,38,2022-03-12,CTR-BEC-NUC-VGL-VND--001,2021-01-31,lump_sum,315387654,51237318.41,22966910.12,0.376,-31968080.82,61082207.77,19269237.59,19269237.59,1.0,0.0,-38115297.65,,,,,,,,,,,19556248.32,0.0,0,,0,0.0,USD,2021-05-05,VG-2021-0009236,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 4,mep,7306,equipment,15.41,4,56900922.63,56900922.63,3692467.4,LS,LS,PO-BEC-NUC-VGL-VND-VG-00004,0,68.32,Net 30,GA,0.91,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,56900922.63,56900922.63,37344674.31,over,INV-97C61607,864.08,LI-0009236,,,,0,38,,0,2021-06-12,PMT-900303,wire_transfer,paid,2845046.13,0.0,2021-07-11,delayed,PO-VND-VG-00004,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 4,370908350.33,100.45,45.58,54.87,0.52,3692467.4,LS,83893766.8,0,closed,217258843.2,197181163.32,material_purchase_order,301152610,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,9236,ACT-BEC-NUC-VGL-MEP-0004,Mechanical delivery — Plant Vogtle Units 3 & 4,83.9,2021-03-28,23,1,permit_delay,9,2021-08-19,0,2021-07-27,83.9,2021-03-26,2025-01-15 08:00:00,INV-D1251C03,2021-05-05,ocr_pdf,invoice,1,0,4.9,A,large,0,4.8,4.8,4.8,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
21850498.54,20987074.43,29500259.44,88.9,26407808.09,21850498.54,2018-07-01,outflow_procurement,20914386.72,936111.82,28,2018-11-21,CTR-BEC-NUC-VGL-VND--001,2018-06-04,lump_sum,219670406,22628253.73,26407808.09,0.23,-17425915.54,114816556.91,5202338.19,5888941.2,0.883,-686603.01,-88408748.82,,,,,,,,,,,24586243.99,0.0,0,,0,0.0,USD,2018-07-18,VG-2018-0009237,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 5,mep,8537,equipment,14.63,5,21850498.54,21850498.54,1493540.57,LS,LS,PO-BEC-NUC-VGL-VND-VG-00005,0,114.26,Net 30,GA,0.97,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,21850498.54,21850498.54,-2735745.45,under,INV-7AA9DAA5,601.84,LI-0009237,,,,0,28,,0,2018-08-15,PMT-283434,wire_transfer,paid,1092524.93,0.0,2018-11-10,on_track,PO-VND-VG-00005,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 5,92181323.98,61.72,12.57,49.15,0.15,1493540.57,LS,41694627.62,0,active,144830152.38,128093506.95,material_purchase_order,186524780,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,9237,ACT-BEC-NUC-VGL-MEP-0005,Mechanical delivery — Plant Vogtle Units 3 & 4,19.7,2018-06-09,0,0,,8,2018-10-25,0,2018-10-25,22.3,2018-06-09,2025-01-15 08:00:00,INV-7FC2622D,2018-07-18,ocr_pdf,invoice,1,0,3.7,A,large,0,4.8,4.8,4.3,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
5250094.52,11893084.39,16831243.06,31.3,19839813.06,5250094.52,2024-06-01,outflow_procurement,4815199.94,434894.58,62,2024-11-21,CTR-BEC-NUC-VGL-VND--001,2024-04-14,cost_plus,19483854,4440707.45,19839813.06,0.773,-1008419.79,25665993.61,3432287.66,4245719.99,0.808,-813432.33,-5826180.55,,,,,,,,,,,16775353.35,0.0,0,,0,0.0,USD,2024-06-12,VG-2024-0009238,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 6,mep,8481,equipment,8.2,6,4849971.84,5250094.52,591459.98,LS,LS,PO-BEC-NUC-VGL-VND-VG-00006,0,177.24,Net 30,GA,0.89,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,4849971.84,5250094.52,-11525258.83,under,INV-2D3A926F,53.38,LI-0009238,,,,0,62,17,1,2024-08-13,PMT-228228,cheque,paid,262504.73,0.0,2024-08-14,delayed,PO-VND-VG-00006,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 6,18009956.39,30.45,1.85,28.6,0.22,591459.98,LS,9842056.13,0,active,6418309.87,4682375.24,material_purchase_order,16260366,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,9238,ACT-BEC-NUC-VGL-MEP-0006,Mechanical delivery — Plant Vogtle Units 3 & 4,17.3,2024-05-07,0,0,,13,2024-09-08,0,2024-09-08,21.4,2024-05-06,2025-01-15 08:00:00,INV-724B39C6,2024-06-12,ocr_pdf,invoice,1,0,4.3,A,large,0,4.8,4.8,4.3,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
111132764.1,22111324.37,25566883.11,489.5,22493610.69,111132764.1,2014-06-01,outflow_procurement,107682621.46,3450142.64,65,2015-05-20,CTR-BEC-NUC-VGL-VND--001,2014-03-23,unit_rate,520562562,124754148.97,22493610.69,0.068,-116251564.13,330788392.5,8502584.84,8165180.68,1.041,337404.16,-308294781.81,,,,,,,,,,,22705552.05,0.0,0,,0,0.0,USD,2014-06-15,VG-2014-0009239,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 7,mep,2523,equipment,44.71,7,111132764.1,111132764.1,2485635.52,LS,LS,PO-BEC-NUC-VGL-VND-VG-00007,0,100.45,Net 30,GA,0.86,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,111132764.1,111132764.1,88427212.05,over,INV-2AFADCBB,1426.2,LI-0009239,,,,0,65,20,1,2014-08-19,PMT-440268,ach,paid,3333982.92,0.0,2014-11-14,on_track,PO-VND-VG-00007,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 7,350797740.94,141.13,23.63,117.5,0.12,2485635.52,LS,147696829.71,0,closed,299646355.29,213368540.1,material_purchase_order,447343185,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,3.0,9239,ACT-BEC-NUC-VGL-MEP-0007,Mechanical delivery — Plant Vogtle Units 3 & 4,37.8,2014-04-26,19,1,supplier_lead_time,11,2014-10-31,0,2014-10-12,36.3,2014-04-23,2025-01-15 08:00:00,INV-8BDF9C32,2014-06-15,ocr_pdf,invoice,1,0,4.1,A,large,0,4.8,4.8,4.4,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
119934929.23,42479285.96,33736524.75,314.8,42775474.14,119934929.23,2021-09-01,outflow_procurement,128261136.06,-8326206.83,33,2022-06-26,CTR-BEC-NUC-VGL-VND--001,2021-08-11,cost_plus,559814687,141253166.96,42775474.14,0.096,-127736117.13,445577855.62,13517049.83,13944804.57,0.969,-427754.74,-402802381.48,,,,,,,,,,,38100413.14,0.0,0,,0,0.0,USD,2021-09-26,VG-2021-0009240,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 8,mep,2523,equipment,30.44,8,114223742.12,119934929.23,3752422.54,LS,LS,PO-BEC-NUC-VGL-VND-VG-00008,0,17.99,Net 30,GA,0.95,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,114223742.12,119934929.23,81834516.09,over,INV-4D45227F,1533.74,LI-0009240,,,,0,33,,0,2021-10-29,PMT-406059,cheque,paid,11993492.92,0.0,2021-10-30,delayed,PO-VND-VG-00008,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 8,907973682.0,241.97,141.74,100.23,1.92,3752422.54,LS,371824234.96,0,active,168810667.04,140621221.08,material_purchase_order,540634902,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,10.0,9240,ACT-BEC-NUC-VGL-MEP-0008,Mechanical delivery — Plant Vogtle Units 3 & 4,31.6,2021-07-31,27,1,supplier_lead_time,4,2021-12-11,0,2021-11-14,32.6,2021-07-31,2025-01-15 08:00:00,INV-271C1BFA,2021-09-26,ocr_pdf,invoice,1,0,4.1,A,large,0,4.8,4.8,4.3,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
82429754.62,51800142.84,57600357.89,157.9,48825415.99,82429754.62,2021-08-01,outflow_procurement,77013685.8,5416068.82,34,2022-05-22,CTR-BEC-NUC-VGL-VND--001,2021-07-09,lump_sum,573023796,82115953.23,48825415.99,0.411,-48377590.78,118796632.58,33738362.45,35105474.1,0.961,-1367111.65,-69971216.59,,,,,,,,,,,52218152.83,0.0,0,,0,0.0,USD,2021-08-10,VG-2021-0009241,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 9,mep,8419,equipment,26.34,9,82429754.62,82429754.62,3129451.58,LS,LS,PO-BEC-NUC-VGL-VND-VG-00009,0,398.23,Net 30,GA,0.91,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,82429754.62,82429754.62,30211601.79,over,INV-7AD8271F,1569.93,LI-0009241,,,,0,34,,0,2021-09-13,PMT-988626,wire_transfer,paid,4121487.73,0.0,2021-11-28,on_track,PO-VND-VG-00009,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 9,509912840.45,162.94,85.27,77.67,1.75,3129451.58,LS,300699911.48,0,closed,245719639.52,217952336.04,material_purchase_order,546419551,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,9241,ACT-BEC-NUC-VGL-MEP-0009,Mechanical delivery — Plant Vogtle Units 3 & 4,69.1,2021-06-27,0,0,,4,2021-09-28,0,2021-09-28,71.9,2021-06-26,2025-01-15 08:00:00,INV-75D0F9CD,2021-08-10,ocr_pdf,invoice,1,0,4.7,A,large,0,4.8,4.8,4.2,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
60569393.46,33304623.52,45648207.35,143.7,41329076.2,60569393.46,2018-02-01,outflow_procurement,60136406.61,432986.85,33,2018-08-02,CTR-BEC-NUC-VGL-VND--001,2018-01-11,unit_rate,611055071,58167671.19,41329076.2,0.294,-41057433.64,140575089.12,17110237.55,17151566.62,0.998,-41329.07,-99246012.92,,,,,,,,,,,42153255.73,0.0,0,,0,0.0,USD,2018-02-14,VG-2018-0009242,tax_invoice,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 10,mep,7214,equipment,24.27,10,60569393.46,60569393.46,2495648.68,LS,LS,PO-BEC-NUC-VGL-VND-VG-00010,0,213.54,Net 30,GA,0.93,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,60569393.46,60569393.46,18416137.73,over,INV-DBE758B3,1674.12,LI-0009242,,,,0,33,,0,2018-03-19,PMT-457778,wire_transfer,paid,3028469.67,0.0,2018-08-07,on_track,PO-VND-VG-00010,Mechanical supply — Plant Vogtle Units 3 & 4 Lot 10,405592823.47,162.52,71.77,90.75,3.02,2495648.68,LS,332937769.07,0,active,241060179.93,183361187.57,material_purchase_order,573997949,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,9242,ACT-BEC-NUC-VGL-MEP-0010,Mechanical delivery — Plant Vogtle Units 3 & 4,41.4,2017-12-22,0,0,,4,2018-03-16,0,2018-03-16,41.5,2017-12-21,2025-01-15 08:00:00,INV-53C16BEB,2018-02-14,ocr_pdf,invoice,1,0,3.8,A,large,0,4.8,4.8,4.8,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
86664947.2,96391225.08,80979373.66,105.7,81113116.21,86664947.2,2023-10-01,outflow_procurement,93528435.22,-6863488.02,65,2024-03-28,CTR-BEC-LNG-WLA-VND--001,2023-07-27,lump_sum,930085284,92079701.88,81113116.21,0.456,-50063107.68,177879640.81,42016594.2,48343417.26,0.869,-6326823.06,-96766524.6,,,,,,,,,,,81975123.73,0.0,0,,0,0.0,USD,2023-10-31,VG-2023-0009243,tax_invoice,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 1,mep,8413,equipment,33.83,1,82538044.95,86664947.2,2439788.5,LS,LS,PO-BEC-LNG-WLA-VND-VG-00001,0,211.91,Net 30,LA,0.83,0,,BEC-LNG-WLA,PROJ-LNG-001,Woodside Louisiana LNG Terminal Ph1&2,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,82538044.95,86664947.2,4689823.47,over,INV-53400E10,2548.18,LI-0009243,,,,0,65,20,1,2024-01-04,PMT-331364,cheque,paid,4333247.36,0.0,2024-04-22,on_track,PO-VND-VG-00001,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 1,215335733.01,88.26,22.77,65.49,1.46,2439788.5,LS,604969170.27,0,active,295310936.73,201165445.44,material_purchase_order,900280107,Woodside Energy,1,Sulphur,LA,active,14900000000,lng,5.0,9243,ACT-BEC-LNG-WLA-MEP-0001,Mechanical delivery — Woodside Louisiana LNG Termina,51.8,2023-10-06,0,0,,12,2024-01-15,0,2024-01-15,59.6,2023-10-04,2025-01-15 08:00:00,INV-3CEA58A4,2023-10-31,ocr_pdf,invoice,1,0,4.5,A,large,0,4.8,4.8,4.1,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
86262493.28,99652716.0,78907587.8,93.2,90849642.17,86262493.28,2024-01-01,outflow_procurement,91865575.43,-5603082.15,49,2024-07-08,CTR-BEC-LNG-WLA-VND--001,2023-12-11,lump_sum,992575643,75406189.83,90849642.17,0.293,-53329726.78,310067038.12,22076463.05,21713064.48,1.017,363398.57,-219217395.95,,,,,,,,,,,92536506.21,0.0,0,,0,0.0,USD,2024-01-12,VG-2024-0009244,tax_invoice,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 2,mep,8708,equipment,42.61,2,86262493.28,86262493.28,2024465.93,LS,LS,PO-BEC-LNG-WLA-VND-VG-00002,0,140.02,Net 30,LA,0.86,0,,BEC-LNG-WLA,PROJ-LNG-001,Woodside Louisiana LNG Terminal Ph1&2,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,86262493.28,86262493.28,-6274012.93,under,INV-87D86C6B,2719.39,LI-0009244,,,,0,49,4,1,2024-03-01,PMT-968951,cheque,paid,2587874.8,0.0,2024-05-14,on_track,PO-VND-VG-00002,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 2,231436945.12,114.32,5.89,108.43,1.84,2024465.93,LS,569865613.64,0,active,295390205.36,248322628.49,material_purchase_order,865255819,Woodside Energy,1,Sulphur,LA,active,14900000000,lng,3.0,9244,ACT-BEC-LNG-WLA-MEP-0002,Mechanical delivery — Woodside Louisiana LNG Termina,24.3,2023-12-06,0,0,,12,2024-05-03,0,2024-05-03,23.9,2023-12-06,2025-01-15 08:00:00,INV-A4FFDF6B,2024-01-12,ocr_pdf,invoice,1,0,4.3,A,large,0,4.8,4.8,4.8,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
93467992.92,66393265.88,105938110.35,105.2,90509739.11,93467992.92,2025-02-01,outflow_procurement,90454338.22,3013654.7,53,2025-10-09,CTR-BEC-LNG-WLA-VND--001,2024-11-22,unit_rate,928925354,100522452.57,90509739.11,0.635,-36713086.5,142535022.22,63809366.07,64895482.94,0.983,-1086116.87,-52025283.11,,,,,,,,,,,88875979.01,0.0,0,,0,0.0,USD,2025-02-24,VG-2025-0009245,tax_invoice,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 3,mep,7304,equipment,45.67,3,89017136.11,93467992.92,1949138.08,LS,LS,PO-BEC-LNG-WLA-VND-VG-00003,0,374.47,Net 30,LA,0.92,0,,BEC-LNG-WLA,PROJ-LNG-001,Woodside Louisiana LNG Terminal Ph1&2,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,89017136.11,93467992.92,4592013.91,over,INV-97A2639D,2545.0,LI-0009245,,,,0,53,8,1,2025-04-18,PMT-069306,wire_transfer,paid,9346799.29,0.0,2025-06-30,delayed,PO-VND-VG-00003,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 3,486914183.76,249.81,74.58,175.23,1.15,1949138.08,LS,577941687.03,0,active,290053842.97,159832250.63,material_purchase_order,867995530,Woodside Energy,1,Sulphur,LA,active,14900000000,lng,10.0,9245,ACT-BEC-LNG-WLA-MEP-0003,Mechanical delivery — Woodside Louisiana LNG Termina,70.5,2025-02-03,0,0,,8,2025-06-15,0,2025-06-15,71.7,2025-02-01,2025-01-15 08:00:00,INV-99CAA57F,2025-02-24,ocr_pdf,invoice,1,0,4.7,A,large,0,4.8,4.8,4.9,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
31890800.5,99682177.83,136329493.55,27.6,129696755.56,31890800.5,2023-10-01,outflow_procurement,28724691.91,3166108.59,25,2024-10-16,CTR-BEC-LNG-WLA-VND--001,2023-08-27,cost_plus,160991575,29254457.94,129696755.56,3.458,71909011.4,37506291.37,101163469.34,96494386.14,1.048,4669083.2,92190464.19,,,,,,,,,,,115534659.62,0.0,0,,0,0.0,USD,2023-10-20,VG-2023-0009246,tax_invoice,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 4,mep,3926,equipment,13.34,4,31890800.5,31890800.5,2390614.73,LS,LS,PO-BEC-LNG-WLA-VND-VG-00004,0,187.58,Net 30,LA,0.97,0,,BEC-LNG-WLA,PROJ-LNG-001,Woodside Louisiana LNG Terminal Ph1&2,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,31890800.5,31890800.5,-83643859.12,under,INV-D429F9B5,441.07,LI-0009246,,,,0,25,,0,2023-11-14,PMT-662418,ach,paid,956724.02,0.0,2024-01-27,delayed,PO-VND-VG-00004,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 4,219195464.59,91.69,21.42,70.27,0.02,2390614.73,LS,71757138.81,0,active,73589602.19,59660470.39,material_purchase_order,145346741,Woodside Energy,1,Sulphur,LA,active,14900000000,lng,3.0,9246,ACT-BEC-LNG-WLA-MEP-0004,Mechanical delivery — Woodside Louisiana LNG Termina,78.0,2023-09-28,19,1,supplier_lead_time,8,2023-12-13,0,2023-11-24,74.4,2023-09-23,2025-01-15 08:00:00,INV-A76174DD,2023-10-20,ocr_pdf,invoice,1,0,4.0,A,large,0,4.8,4.8,4.3,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
28716757.31,129403077.48,114123698.92,23.0,150677351.78,28716757.31,2024-05-01,outflow_procurement,29934431.01,-1217673.7,27,2024-08-03,CTR-BEC-LNG-WLA-VND--001,2024-02-07,lump_sum,256491541,29751005.82,150677351.78,3.287,68038595.49,45840386.91,97789601.31,120391204.07,0.812,-22601602.76,104836964.87,,,,,,,,,,,124902245.35,0.0,0,,0,0.0,USD,2024-05-02,VG-2024-0009247,tax_invoice,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 5,mep,8413,equipment,6.52,5,28716757.31,28716757.31,4404410.63,LS,LS,PO-BEC-LNG-WLA-VND-VG-00005,0,353.55,Net 30,LA,0.94,0,,BEC-LNG-WLA,PROJ-LNG-001,Woodside Louisiana LNG Terminal Ph1&2,0.0,Bank of America,Heidenheim,procurement@voith.com,DE654414113,Voith Group,69-759884-1122,+1-653-617-4565,BW,28716757.31,28716757.31,-96185488.04,under,INV-6D85A8CA,702.72,LI-0009247,,,,0,27,,0,2024-05-29,PMT-197822,wire_transfer,paid,2871675.73,0.0,2024-08-09,delayed,PO-VND-VG-00005,Mechanical supply — Woodside Louisiana LNG Terminal Ph1 Lot 5,139575772.86,31.69,20.77,10.92,0.62,4404410.63,LS,101465110.55,0,active,147132482.45,133189720.85,material_purchase_order,248597593,Woodside Energy,1,Sulphur,LA,active,14900000000,lng,10.0,9247,ACT-BEC-LNG-WLA-MEP-0005,Mechanical delivery — Woodside Louisiana LNG Termina,64.9,2024-04-19,0,0,,6,2024-07-09,0,2024-07-09,79.9,2024-04-16,2025-01-15 08:00:00,INV-C658C6C8,2024-05-02,ocr_pdf,invoice,1,0,4.6,A,large,0,4.8,4.8,4.1,Mechanical — EPC megaprojects (Bechtel preferred vendor),mechanical,VND-VG-189,00000000-0000-0000-0000-000338248474,Voith Group,supplier
